City,PM2.5,PM10,NO2,CO,O3,AQI,Year
Visakhapatnam,31.23,103.55,29.43,0.91,21.92,94,2020
Visakhapatnam,29.14,54.27,16.32,0.82,30.54,61,2020
Visakhapatnam,26.04,47.32,17.92,0.81,32.41,56,2020
Visakhapatnam,33.44,59.32,20.78,0.85,34.75,50,2020
Visakhapatnam,58.03,98.66,23.95,0.96,46.43,84,2020
Visakhapatnam,62,106.88,27.1,1.02,46.57,101,2020
Visakhapatnam,84.11,179.96,63.84,1.33,32.44,150,2020
Visakhapatnam,71.21,131.84,49.67,1.14,28.63,159,2020
Visakhapatnam,68.69,143.74,50.22,1.29,23.43,140,2020
Visakhapatnam,52.52,111.72,39,0.99,18.46,120,2020
Visakhapatnam,40.92,121.58,46.46,1.03,13.96,110,2020
Visakhapatnam,42.44,107.09,42.49,1.04,14.48,111,2020
Visakhapatnam,46.15,92.06,33.42,0.93,14.34,95,2020
Visakhapatnam,39.52,69.95,17.39,0.92,17.56,77,2020
Visakhapatnam,30.9,59.7,22.46,0.84,14.21,67,2020
Visakhapatnam,48.43,125.81,45.51,1.06,22.46,117,2020
Visakhapatnam,54.71,153.34,45.3,1.28,20.21,134,2020
Visakhapatnam,36.68,76.4,35.01,1.22,20.25,90,2020
Visakhapatnam,43.59,107.91,39.8,1.29,21.39,102,2020
Visakhapatnam,29.42,58.33,21.19,0.91,24.28,74,2020
Visakhapatnam,46.6,117.11,41.14,1.05,21.2,97,2020
Visakhapatnam,51.92,131.04,37.25,0.95,20.4,119,2020
Visakhapatnam,47.98,125.65,40.73,0.89,19.82,106,2020
Visakhapatnam,65.64,151.4,51.57,1.15,13.71,127,2020
Visakhapatnam,50.36,110.01,37.2,1.15,15.1,127,2020
Visakhapatnam,20.02,47.95,20.44,0.87,14.75,69,2020
Visakhapatnam,15.11,40.46,15.5,0.67,12.65,51,2020
Visakhapatnam,14.16,36.93,16.21,0.72,12.72,45,2020
Visakhapatnam,17.77,71.21,28.78,0.92,11.12,69,2020
Visakhapatnam,19.48,55.45,23.76,0.74,12,82,2020
Visakhapatnam,16.23,46.4,22.56,0.76,11.86,69,2020
Visakhapatnam,19.9,58.97,24.48,0.79,11.43,64,2020
Visakhapatnam,23.84,56.3,24.28,0.67,12.06,61,2020
Visakhapatnam,21.5,51.15,19.43,0.45,12.81,57,2020
Visakhapatnam,29.97,80.28,27.41,0.81,12.94,82,2020
Visakhapatnam,34.29,98.12,29.32,0.87,14,97,2020
Visakhapatnam,50.96,111.92,31.88,0.92,15.62,103,2020
Visakhapatnam,31.25,113.8,39.24,1.1,15.2,104,2020
Visakhapatnam,33.01,98.93,48.77,0.96,15.32,105,2020
Visakhapatnam,43.21,115.14,53.06,1.12,39.79,134,2020
Visakhapatnam,23.97,67.96,35.13,0.87,37.46,91,2020
Visakhapatnam,20.57,60.98,33.67,0.76,18.41,66,2020
Visakhapatnam,23.57,69.26,24.78,0.66,19.71,62,2020
Visakhapatnam,19.59,42.84,20.91,0.72,26.65,72,2020
Visakhapatnam,39.49,95.32,40.71,0.68,33.77,98,2020
Visakhapatnam,23.9,65.07,27.06,0.83,19.54,123,2020
Visakhapatnam,21.29,57.46,25.26,0.43,12.88,69,2020
Visakhapatnam,32.71,90.8,24.99,0.11,36.78,91,2020
Visakhapatnam,31.72,85.01,24.54,0.11,42.06,90,2020
Visakhapatnam,22.17,57.42,22.72,0.11,41.66,86,2020
Visakhapatnam,21.62,65.48,24.02,0.11,59.94,69,2020
Visakhapatnam,18.77,52.17,25.22,0.11,46.99,84,2020
Visakhapatnam,30.43,76.29,33.1,0.11,23.15,64,2020
Visakhapatnam,23.81,66.29,32.49,0.11,9.06,73,2020
Visakhapatnam,30.06,74.16,33.18,0.11,10.66,68,2020
Visakhapatnam,25.97,57.81,29.23,0.11,11.72,71,2020
Visakhapatnam,22.3,52.05,31.35,0.11,9.64,54,2020
Visakhapatnam,16.62,43.83,29.33,0.11,6.48,51,2020
Visakhapatnam,14.48,47.4,29.2,0.11,8.52,46,2020
Visakhapatnam,8.64,30.07,23.46,0.11,7.66,37,2020
Visakhapatnam,20.49,54.42,33.31,0.11,32.39,49,2020
Visakhapatnam,23.62,68.95,33.43,0.11,21.47,69,2020
Visakhapatnam,16.38,38.99,26.65,0.11,13.98,51,2020
Visakhapatnam,15.05,44.33,29.41,0.11,16.02,43,2020
Visakhapatnam,20.44,67.82,31.19,0.11,15.17,55,2020
Visakhapatnam,18.97,65.8,29.57,0.11,13.23,68,2020
Visakhapatnam,21.07,73.21,32.55,0.11,13.82,66,2020
Visakhapatnam,21.89,78.22,36.49,0.11,15.46,76,2020
Visakhapatnam,15.84,63.94,31.67,0.11,12.02,74,2020
Visakhapatnam,9.21,51.65,30.52,0.11,10.54,59,2020
Visakhapatnam,14.61,56.17,33.08,0.11,10.53,55,2020
Visakhapatnam,9.08,35.35,30.16,0.11,9.46,47,2020
Visakhapatnam,10.32,51.36,23.99,0.11,10.7,48,2020
Visakhapatnam,8.61,32.8,25.18,0.11,12,37,2020
Visakhapatnam,8.41,37.46,24.6,0.11,9.79,36,2020
Visakhapatnam,67.47661344,118.4544354,28.97839078,2.345266953,34.91288525,36,2020
Visakhapatnam,10.47,40.29,21.59,0.11,20.53,31,2020
Visakhapatnam,12.81,46.6,15.19,0.11,30,47,2020
Visakhapatnam,7.81,46.54,18.79,0.11,20.17,49,2020
Visakhapatnam,18.16,66.09,16.27,0.11,30.36,61,2020
Visakhapatnam,11.91,48.54,16.76,0.11,28.84,56,2020
Visakhapatnam,23.14,78.4,23.73,0.11,38.06,62,2020
Visakhapatnam,18.91,67.79,24.04,0.11,22.73,90,2020
Visakhapatnam,17.54,68.24,15.64,0.11,16.15,65,2020
Visakhapatnam,8.93,45.07,12.81,0.11,13.88,55,2020
Visakhapatnam,9.03,45.89,19.43,0.11,13.65,41,2020
Visakhapatnam,11.3,51.48,18.09,0.11,18.67,51,2020
Visakhapatnam,12.14,50.8,18.43,0.11,10.99,48,2020
Visakhapatnam,9.53,40.67,12.9,0.11,11.38,51,2020
Visakhapatnam,16.51,58.2,24.04,0.11,24.02,46,2020
Visakhapatnam,14.04,51.69,14.28,0.11,11.15,61,2020
Visakhapatnam,6.9,42.63,12.63,0.11,20.14,45,2020
Visakhapatnam,8.42,50.06,14.05,0.11,14.28,49,2020
Visakhapatnam,11.88,45.86,11.76,0.11,14.72,50,2020
Visakhapatnam,11.07,42.11,11.71,0.11,17.92,44,2020
Visakhapatnam,2,17.99,10.24,0.11,19.75,32,2020
Visakhapatnam,6.3,17.76,12.21,0.11,17.14,23,2020
Visakhapatnam,11.18,36.23,18.69,0.11,18.33,26,2020
Visakhapatnam,26.88,76.7,28.32,0.11,24.73,52,2020
Visakhapatnam,66.22,203.26,58.99,0.11,37.59,141,2020
Visakhapatnam,45.53,150.21,48.13,0.11,33.44,145,2020
Visakhapatnam,24.8,90.94,39.51,0.11,30.61,117,2020
Visakhapatnam,15.91,81.11,23.59,0.11,37.58,79,2020
Visakhapatnam,10.99,72.39,20.53,0.11,27.09,80,2020
Visakhapatnam,18.69,75.86,21.06,0.11,24.62,74,2020
Visakhapatnam,12.35,68.72,20.24,0.11,23.61,67,2020
Visakhapatnam,26.6,121.23,20.04,0.63,28.8,54,2020
Visakhapatnam,26.94,102,20.67,0.65,23.8,100,2020
Visakhapatnam,16.71,62.53,23.89,0.63,24.1,87,2020
Visakhapatnam,28.1,84.8,50.99,0.76,14.82,81,2020
Visakhapatnam,21.22,79.53,24.88,0.57,17.49,40,2020
Visakhapatnam,15.68,81.88,20.61,0.5,21.15,85,2020
Visakhapatnam,9.91,43.3,19.91,0.47,19.68,50,2020
Visakhapatnam,17.94,102.58,30.32,0.58,23.82,88,2020
Visakhapatnam,19.14,77.06,35.57,0.68,25.56,71,2020
Visakhapatnam,29.71,112.53,44.77,0.85,21.94,93,2020
Visakhapatnam,21.66,74.97,38.42,0.64,28.86,101,2020
Visakhapatnam,29.69,101.97,35.51,0.57,31.71,82,2020
Visakhapatnam,31.14,125.15,41.56,0.64,36.65,115,2020
Visakhapatnam,31.84,85.41,50.11,0.88,33.86,96,2020
Visakhapatnam,32.55,79.28,44.59,0.69,35.06,92,2020
Visakhapatnam,37.71,98.53,52.1,0.7,26.59,90,2020
Visakhapatnam,37.67,76.27,53.59,0.97,17.35,84,2020
Visakhapatnam,22.75,86.77,38.23,0.67,27.24,81,2020
Visakhapatnam,21.33,83.23,34.56,0.58,29.44,88,2020
Visakhapatnam,24.66,100.53,37.93,0.71,28.63,92,2020
Visakhapatnam,21.06,80.51,40.33,0.63,21.69,83,2020
Visakhapatnam,17.05,73.22,36.31,0.54,26.09,90,2020
Visakhapatnam,21.16,88.8,42.96,0.68,27.65,71,2020
Visakhapatnam,14.41,66.81,40.06,1.07,27.34,110,2020
Visakhapatnam,26.67,86.29,37.36,0.74,41.97,74,2020
Visakhapatnam,25.96,91.75,40.22,0.71,38.27,92,2020
Visakhapatnam,33.17,108.22,42.45,0.73,34.85,95,2020
Visakhapatnam,25.4,83.38,34.09,0.54,43.27,100,2020
Visakhapatnam,34.36,90.9,23.38,0.56,35.12,86,2020
Visakhapatnam,13.45,58.54,21.6,0.41,29.38,77,2020
Visakhapatnam,7.63,32.27,23.27,0.46,19.9,47,2020
Visakhapatnam,15.02,50.94,25.06,0.47,23.3,41,2020
Visakhapatnam,24.38,74.09,26.06,0.52,30.14,70,2020
Visakhapatnam,22.91,65.73,29.53,0.48,30.96,68,2020
Visakhapatnam,16.64,49.97,29.26,0.52,28.3,54,2020
Visakhapatnam,15,66,26.85,0.59,17.05,50,2020
Alabama,75,0,0,0,189,264,2015
Alabama,112,0,0,0,0,112,2015
Alabama,85,0,0,0,195,280,2015
Alabama,56,0,0,0,307,363,2015
Alabama,0,0,0,0,233,233,2015
Alabama,246,0,0,0,119,365,2015
Alabama,72,0,0,0,211,283,2015
Alabama,242,3,12,0,108,365,2015
Alabama,114,0,0,0,0,114,2015
Alabama,63,55,0,0,215,333,2015
Alabama,223,0,0,0,140,363,2015
Alabama,247,0,0,0,112,359,2015
Alabama,201,0,0,0,164,365,2015
Alabama,261,0,0,0,76,337,2015
Alabama,32,0,0,0,225,257,2015
Alabama,180,0,0,0,134,314,2015
Alabama,107,0,0,0,0,107,2015
Alabama,307,0,0,0,50,357,2015
Alaska,117,0,0,0,0,117,2015
Alaska,263,95,0,3,0,361,2015
Alaska,6,0,0,0,357,363,2015
Alaska,269,8,3,0,85,365,2015
Alaska,349,2,0,0,0,351,2015
Alaska,40,0,0,0,0,40,2015
Alaska,137,38,0,0,190,365,2015
Alaska,83,0,0,0,0,83,2015
Arizona,52,309,0,0,0,361,2015
Arizona,10,23,0,0,332,365,2015
Arizona,6,0,0,0,359,365,2015
Arizona,4,92,0,0,269,365,2015
Arizona,13,38,17,0,292,360,2015
Arizona,89,32,25,0,219,365,2015
Arizona,41,323,0,0,0,364,2015
Arizona,9,36,0,0,320,365,2015
Arizona,16,66,2,0,281,365,2015
Arizona,38,187,0,0,140,365,2015
Arizona,264,101,0,0,0,365,2015
Arizona,25,0,0,0,275,300,2015
Arizona,20,133,0,0,212,365,2015
Arkansas,116,0,0,0,0,116,2015
Arkansas,116,0,0,0,0,116,2015
Arkansas,0,0,0,0,320,320,2015
Arkansas,51,0,23,0,291,365,2015
Arkansas,120,0,0,0,0,120,2015
Arkansas,119,0,0,0,0,119,2015
Arkansas,119,0,0,0,0,119,2015
Arkansas,25,0,0,0,340,365,2015
Arkansas,49,0,0,0,312,361,2015
Arkansas,212,0,6,0,147,365,2015
Arkansas,40,0,0,0,325,365,2015
California,170,0,15,0,180,365,2015
California,31,0,0,0,0,31,2015
California,0,0,0,0,364,364,2015
California,0,0,0,0,364,364,2015
California,127,1,0,0,237,365,2015
California,91,0,0,0,274,365,2015
California,208,3,0,0,154,365,2015
California,145,0,7,0,213,365,2015
California,114,0,0,0,0,114,2015
California,5,10,0,0,350,365,2015
California,133,5,0,0,227,365,2015
California,99,23,0,0,243,365,2015
California,176,6,0,0,183,365,2015
California,127,86,5,0,147,365,2015
California,29,50,0,0,286,365,2015
California,129,4,1,0,231,365,2015
California,131,37,0,0,197,365,2015
California,2,0,0,0,361,363,2015
California,149,2,25,0,189,365,2015
California,127,15,0,0,223,365,2015
California,169,1,16,1,178,365,2015
California,29,9,0,0,327,365,2015
California,229,0,0,0,136,365,2015
California,147,1,0,0,217,365,2015
California,29,336,0,0,0,365,2015
California,80,25,2,0,258,365,2015
California,216,2,1,1,145,365,2015
California,8,0,0,0,356,364,2015
California,200,1,36,0,128,365,2015
California,151,0,9,0,205,365,2015
California,132,0,0,0,0,132,2015
California,107,64,0,0,194,365,2015
California,168,0,4,0,193,365,2015
California,23,1,0,0,341,365,2015
California,124,7,31,0,203,365,2015
California,147,2,8,0,208,365,2015
California,133,0,68,0,164,365,2015
California,188,6,1,0,170,365,2015
California,148,26,0,0,191,365,2015
California,94,0,40,1,230,365,2015
California,106,5,3,0,251,365,2015
California,163,0,15,0,187,365,2015
California,111,0,0,0,254,365,2015
California,11,0,0,0,354,365,2015
California,17,2,0,0,343,362,2015
California,157,1,6,0,201,365,2015
California,94,3,1,0,267,365,2015
California,154,9,0,0,202,365,2015
California,129,0,2,1,233,365,2015
California,52,2,0,0,311,365,2015
California,68,0,0,0,0,68,2015
California,154,5,0,0,206,365,2015
California,131,4,4,0,226,365,2015
California,133,0,2,0,230,365,2015
Colorado,6,19,133,1,206,365,2015
Colorado,5,359,0,0,0,364,2015
Colorado,13,0,0,0,348,361,2015
Colorado,0,348,0,0,0,348,2015
Colorado,28,2,0,0,335,365,2015
Colorado,0,0,0,0,100,100,2015
Colorado,0,0,0,0,295,295,2015
Colorado,0,114,0,0,0,114,2015
Colorado,94,2,141,0,128,365,2015
Colorado,11,0,0,0,351,362,2015
Colorado,6,0,0,2,357,365,2015
Colorado,0,57,0,0,0,57,2015
Colorado,2,0,0,0,363,365,2015
Colorado,0,0,0,0,64,64,2015
Colorado,0,8,0,0,357,365,2015
Colorado,7,0,14,0,342,363,2015
Colorado,0,0,0,0,365,365,2015
Colorado,0,0,2,0,363,365,2015
Colorado,43,0,0,0,322,365,2015
Colorado,74,0,0,0,291,365,2015
Colorado,0,0,0,0,141,141,2015
Colorado,1,0,0,0,364,365,2015
Colorado,2,0,0,0,348,350,2015
Colorado,34,90,0,0,0,124,2015
Colorado,0,351,0,0,0,351,2015
Colorado,89,40,0,0,0,129,2015
Colorado,44,0,0,0,321,365,2015
Colorado,0,364,0,0,0,364,2015
Colorado,121,0,0,0,0,121,2015
Colorado,0,63,0,0,173,236,2015
Colorado,28,3,0,0,334,365,2015
Connecticut,218,0,0,2,145,365,2015
Connecticut,195,2,32,0,136,365,2015
Connecticut,69,1,3,0,292,365,2015
Connecticut,0,0,0,0,183,183,2015
Connecticut,0,0,0,0,183,183,2015
Connecticut,169,0,12,0,184,365,2015
Connecticut,192,0,0,0,167,359,2015
Connecticut,0,0,0,0,356,356,2015
Country Of Mexico,0,56,0,0,0,56,2015
Delaware,105,0,0,0,260,365,2015
Delaware,135,0,8,0,222,365,2015
Delaware,82,0,0,0,283,365,2015
District Of Columbia,175,0,31,0,159,365,2015
Florida,156,0,0,0,209,365,2015
Florida,0,0,0,0,364,364,2015
Florida,0,0,0,0,364,364,2015
Florida,154,0,0,0,211,365,2015
Florida,58,1,0,0,306,365,2015
Florida,125,0,13,0,227,365,2015
Florida,135,0,0,0,0,135,2015
Florida,161,0,0,0,202,363,2015
Florida,99,0,0,0,222,321,2015
Florida,172,3,13,0,177,365,2015
Florida,148,0,0,0,217,365,2015
Florida,148,0,0,0,217,365,2015
Florida,0,0,0,0,365,365,2015
Florida,0,0,0,0,365,365,2015
Florida,0,0,0,0,365,365,2015
Florida,317,0,0,0,0,317,2015
Florida,0,0,0,0,356,356,2015
Florida,192,0,4,0,169,365,2015
Florida,153,0,0,0,208,361,2015
Florida,0,0,0,0,333,333,2015
Florida,137,1,0,0,227,365,2015
Florida,240,0,0,0,123,363,2015
Florida,0,0,0,0,352,352,2015
Florida,125,0,0,0,240,365,2015
Florida,121,0,0,0,244,365,2015
Florida,248,0,3,0,114,365,2015
Florida,344,0,0,0,0,344,2015
Florida,0,15,0,0,350,365,2015
Florida,147,0,0,0,218,365,2015
Florida,0,0,0,0,357,357,2015
Florida,112,82,0,0,171,365,2015
Florida,131,1,0,0,233,365,2015
Florida,155,0,0,0,210,365,2015
Florida,0,341,0,0,0,341,2015
Florida,144,0,0,0,221,365,2015
Florida,15,11,0,0,335,361,2015
Florida,0,0,0,0,350,350,2015
Florida,90,0,0,0,275,365,2015
Florida,170,0,0,3,184,357,2015
Georgia,241,0,0,0,124,365,2015
Georgia,119,0,0,0,0,119,2015
Georgia,119,0,0,0,0,119,2015
Georgia,245,0,0,0,120,365,2015
Georgia,0,0,0,0,191,191,2015
Georgia,210,0,0,0,148,358,2015
Georgia,121,0,0,0,0,121,2015
Georgia,203,0,0,0,156,359,2015
Georgia,60,0,0,0,0,60,2015
Georgia,0,0,0,0,243,243,2015
Georgia,223,0,0,0,142,365,2015
Georgia,0,0,0,0,227,227,2015
Georgia,256,0,35,0,74,365,2015
Georgia,365,0,0,0,0,365,2015
Georgia,0,0,0,0,234,234,2015
Georgia,338,0,0,0,0,338,2015
Georgia,239,0,20,1,105,365,2015
Georgia,175,0,0,0,179,354,2015
Georgia,194,0,0,0,171,365,2015
Georgia,264,0,0,0,0,264,2015
Georgia,204,0,0,0,160,364,2015
Georgia,363,0,0,0,0,363,2015
Georgia,357,0,0,0,0,357,2015
Georgia,55,0,0,0,225,280,2015
Georgia,227,0,0,0,122,349,2015
Georgia,265,0,3,0,97,365,2015
Georgia,0,0,0,0,355,355,2015
Georgia,216,0,0,0,148,364,2015
Georgia,0,0,120,0,244,364,2015
Georgia,0,0,0,0,245,245,2015
Georgia,359,0,0,0,0,359,2015
Georgia,115,0,0,0,0,115,2015
Hawaii,365,0,0,0,0,365,2015
Hawaii,365,0,0,0,0,365,2015
Hawaii,185,17,2,0,161,365,2015
Hawaii,234,0,128,0,0,362,2015
Idaho,66,21,51,4,223,365,2015
Idaho,293,72,0,0,0,365,2015
Idaho,365,0,0,0,0,365,2015
Idaho,202,0,0,0,0,202,2015
Idaho,275,0,0,0,0,275,2015
Idaho,275,0,0,0,0,275,2015
Idaho,238,127,0,0,0,365,2015
Idaho,104,0,0,0,0,104,2015
Idaho,5,0,0,0,355,360,2015
Idaho,249,115,0,0,0,364,2015
Idaho,117,0,0,0,0,117,2015
Idaho,335,0,0,0,0,335,2015
Idaho,269,0,0,0,0,269,2015
Idaho,22,0,0,0,0,22,2015
Idaho,324,0,0,0,0,324,2015
Idaho,265,0,0,0,0,265,2015
Idaho,355,0,0,0,0,355,2015
Idaho,271,0,0,0,0,271,2015
Idaho,338,25,0,0,0,363,2015
Idaho,247,0,0,0,0,247,2015
Illinois,0,0,0,0,214,214,2015
Illinois,150,0,0,0,215,365,2015
Illinois,0,0,0,0,210,210,2015
Illinois,208,24,51,0,82,365,2015
Illinois,75,0,0,0,184,259,2015
Illinois,0,0,0,0,203,203,2015
Illinois,65,0,0,0,196,261,2015
Illinois,71,0,0,0,169,240,2015
Illinois,0,0,0,0,327,327,2015
Illinois,61,0,0,0,302,363,2015
Illinois,0,0,0,0,362,362,2015
Illinois,145,0,0,0,220,365,2015
Illinois,0,0,0,0,213,213,2015
Illinois,143,1,0,0,221,365,2015
Illinois,203,0,0,0,161,364,2015
Illinois,38,0,0,0,325,363,2015
Illinois,157,0,0,0,208,365,2015
Illinois,65,0,0,0,192,257,2015
Illinois,46,0,0,0,319,365,2015
Illinois,170,0,21,0,174,365,2015
Illinois,44,0,0,0,305,349,2015
Illinois,217,0,0,0,147,364,2015
Illinois,47,0,0,0,315,362,2015
Indiana,236,0,0,0,121,357,2015
Indiana,250,0,4,0,111,365,2015
Indiana,0,0,0,0,176,176,2015
Indiana,0,0,0,0,181,181,2015
Indiana,0,0,0,0,181,181,2015
Indiana,0,0,0,0,183,183,2015
Indiana,0,0,0,0,183,183,2015
Indiana,0,0,0,0,183,183,2015
Indiana,0,0,0,0,183,183,2015
Indiana,0,0,0,0,183,183,2015
Indiana,0,0,0,0,183,183,2015
Indiana,0,0,0,0,183,183,2015
Indiana,237,1,0,0,126,364,2015
Indiana,81,0,0,0,155,236,2015
Indiana,118,4,0,0,0,122,2015
Indiana,261,0,0,0,96,357,2015
Indiana,270,0,0,0,93,363,2015
Indiana,79,0,0,0,164,243,2015
Indiana,254,0,0,0,106,360,2015
Indiana,121,0,0,0,0,121,2015
Indiana,346,0,0,0,0,346,2015
Indiana,0,0,0,0,178,178,2015
Indiana,0,0,0,0,167,167,2015
Indiana,0,0,0,0,179,179,2015
Indiana,0,0,0,0,349,349,2015
Indiana,80,0,0,0,163,243,2015
Indiana,223,15,7,1,119,365,2015
Indiana,277,0,0,0,86,363,2015
Indiana,228,3,6,0,128,365,2015
Indiana,342,0,0,0,0,342,2015
Indiana,118,0,0,0,0,118,2015
Indiana,216,28,0,0,121,365,2015
Indiana,115,0,0,0,0,115,2015
Indiana,219,0,32,0,111,362,2015
Indiana,328,0,0,0,0,328,2015
Indiana,225,0,7,2,131,365,2015
Indiana,255,0,0,0,107,362,2015
Indiana,0,0,0,0,358,358,2015
Indiana,336,0,23,0,0,359,2015
Iowa,361,1,0,0,0,362,2015
Iowa,0,0,0,0,214,214,2015
Iowa,0,0,0,0,214,214,2015
Iowa,0,0,0,0,214,214,2015
Iowa,0,357,0,0,0,357,2015
Iowa,290,0,0,0,75,365,2015
Iowa,110,8,0,0,0,118,2015
Iowa,361,4,0,0,0,365,2015
Iowa,118,0,0,0,0,118,2015
Iowa,235,3,0,0,127,365,2015
Iowa,216,0,0,0,149,365,2015
Iowa,360,5,0,0,0,365,2015
Iowa,243,2,0,0,120,365,2015
Iowa,208,4,17,0,136,365,2015
Iowa,118,4,0,0,0,122,2015
Iowa,216,99,0,0,50,365,2015
Iowa,0,0,0,0,213,213,2015
Iowa,199,0,0,0,166,365,2015
Iowa,119,2,0,0,0,121,2015
Kansas,119,0,0,0,0,119,2015
Kansas,0,330,0,0,0,330,2015
Kansas,36,0,0,0,329,365,2015
Kansas,0,0,0,0,365,365,2015
Kansas,42,8,1,0,313,364,2015
Kansas,25,37,21,0,282,365,2015
Kansas,30,13,0,0,322,365,2015
Kansas,0,59,0,0,0,59,2015
Kansas,21,0,0,0,344,365,2015
Kansas,18,0,0,0,340,358,2015
Kansas,224,1,12,0,128,365,2015
Kentucky,30,0,0,0,231,261,2015
Kentucky,0,0,0,0,244,244,2015
Kentucky,0,0,0,0,244,244,2015
Kentucky,218,2,19,0,126,365,2015
Kentucky,0,0,0,0,242,242,2015
Kentucky,0,0,0,0,242,242,2015
Kentucky,206,0,3,0,155,364,2015
Kentucky,70,1,0,0,194,265,2015
Kentucky,72,0,0,0,198,270,2015
Kentucky,264,0,6,0,95,365,2015
Kentucky,28,0,0,7,330,365,2015
Kentucky,145,1,30,0,188,364,2015
Kentucky,0,0,0,0,245,245,2015
Kentucky,232,0,0,0,133,365,2015
Kentucky,235,0,0,0,130,365,2015
Kentucky,223,0,13,0,129,365,2015
Kentucky,0,18,0,0,242,260,2015
Kentucky,112,0,0,0,0,112,2015
Kentucky,209,2,41,0,113,365,2015
Kentucky,0,0,0,0,362,362,2015
Kentucky,0,0,0,0,191,191,2015
Kentucky,194,0,0,0,167,361,2015
Kentucky,283,0,0,0,82,365,2015
Kentucky,67,0,0,0,196,263,2015
Kentucky,0,0,0,0,208,208,2015
Kentucky,0,0,0,0,344,344,2015
Kentucky,175,0,0,0,161,336,2015
Kentucky,0,0,0,0,360,360,2015
Louisiana,0,0,9,0,354,363,2015
Louisiana,156,0,0,0,208,364,2015
Louisiana,86,0,0,0,278,364,2015
Louisiana,206,0,2,0,157,365,2015
Louisiana,238,0,1,0,126,365,2015
Louisiana,41,0,3,0,321,365,2015
Louisiana,125,0,5,0,235,365,2015
Louisiana,200,0,0,0,165,365,2015
Louisiana,106,0,0,0,259,365,2015
Louisiana,186,0,0,0,179,365,2015
Louisiana,296,7,59,3,0,365,2015
Louisiana,59,0,0,0,276,335,2015
Louisiana,0,0,0,0,364,364,2015
Louisiana,118,0,0,0,0,118,2015
Louisiana,227,0,0,0,138,365,2015
Louisiana,0,0,0,0,345,345,2015
Louisiana,0,0,0,0,365,365,2015
Louisiana,0,0,0,0,65,65,2015
Louisiana,129,0,0,0,236,365,2015
Louisiana,114,0,0,0,0,114,2015
Louisiana,122,0,0,0,0,122,2015
Louisiana,223,0,14,0,128,365,2015
Maine,248,2,0,0,108,358,2015
Maine,202,4,0,0,159,365,2015
Maine,138,2,23,0,202,365,2015
Maine,49,0,0,0,0,49,2015
Maine,35,0,0,0,330,365,2015
Maine,20,9,0,0,208,237,2015
Maine,0,0,0,0,178,178,2015
Maine,192,0,0,0,148,340,2015
Maine,165,0,0,0,199,364,2015
Maine,0,0,0,0,203,203,2015
Maine,9,0,0,0,347,356,2015
Maine,0,0,0,0,214,214,2015
Maryland,63,1,0,0,200,264,2015
Maryland,54,0,57,0,254,365,2015
Maryland,204,0,39,0,122,365,2015
Maryland,0,0,0,0,206,206,2015
Maryland,0,0,0,0,213,213,2015
Maryland,196,0,0,0,162,358,2015
Maryland,0,0,0,0,212,212,2015
Maryland,99,0,0,0,266,365,2015
Maryland,0,0,0,0,209,209,2015
Maryland,67,0,0,0,298,365,2015
Maryland,162,0,0,0,196,358,2015
Maryland,202,0,162,1,0,365,2015
Maryland,181,0,0,0,166,347,2015
Maryland,194,0,0,0,151,345,2015
Maryland,174,0,2,0,189,365,2015
Maryland,210,0,0,0,135,345,2015
Massachusetts,31,0,0,0,286,317,2015
Massachusetts,360,0,0,0,0,360,2015
Massachusetts,91,0,0,0,274,365,2015
Massachusetts,57,0,0,0,203,260,2015
Massachusetts,93,0,7,0,265,365,2015
Massachusetts,173,0,0,0,192,365,2015
Massachusetts,120,0,24,0,221,365,2015
Massachusetts,51,1,5,0,304,361,2015
Massachusetts,0,0,0,0,362,362,2015
Massachusetts,75,0,2,0,288,365,2015
Massachusetts,119,0,0,0,244,363,2015
Massachusetts,263,0,45,0,57,365,2015
Massachusetts,80,0,39,0,246,365,2015
Michigan,69,0,0,0,174,243,2015
Michigan,361,0,0,0,0,361,2015
Michigan,0,0,0,0,183,183,2015
Michigan,0,0,0,0,183,183,2015
Michigan,72,0,0,0,171,243,2015
Michigan,0,0,0,0,180,180,2015
Michigan,249,0,0,0,109,358,2015
Michigan,0,0,0,0,182,182,2015
Michigan,0,0,0,0,182,182,2015
Michigan,224,0,0,0,133,357,2015
Michigan,161,0,4,0,199,364,2015
Michigan,236,0,0,0,123,359,2015
Michigan,164,0,0,0,201,365,2015
Michigan,118,0,0,0,0,118,2015
Michigan,118,0,0,0,0,118,2015
Michigan,210,0,0,0,138,348,2015
Michigan,68,0,0,0,173,241,2015
Michigan,67,0,0,0,175,242,2015
Michigan,87,0,0,0,274,361,2015
Michigan,0,0,0,0,176,176,2015
Michigan,79,0,0,0,158,237,2015
Michigan,0,0,0,0,161,161,2015
Michigan,198,0,0,0,166,364,2015
Michigan,229,0,0,0,134,363,2015
Michigan,0,0,0,0,340,340,2015
Michigan,168,0,0,0,197,365,2015
Michigan,230,32,9,0,94,365,2015
Michigan,0,0,0,0,356,356,2015
Minnesota,102,4,10,0,249,365,2015
Minnesota,158,0,0,0,200,358,2015
Minnesota,362,0,0,0,0,362,2015
Minnesota,78,0,0,0,197,275,2015
Minnesota,258,0,0,0,0,258,2015
Minnesota,169,0,0,0,196,365,2015
Minnesota,287,0,78,0,0,365,2015
Minnesota,0,0,0,0,214,214,2015
